video_id,style_raw,style_no,category_id,category_name,brand_code,brand_name,oss_url,posted_date,impressions,views,clicks,orders,revenue
7541889164866768158,SBOX2318M,BMUMOX2302,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7541889164866768158/2026/07/08/7541889164866768158_4ef541e47ba943e78c32da6256fb5e5f.mp4,2025-08-23,361492,343523,18435,105,3814.060000
7541912617716043022,SARS24001W-W,SARS24001W-W,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7541912617716043022/2026/07/06/7541912617716043022_d6b71ab011b64657896c13cec4484c7b.mp4,2025-08-23,811315,737457,27312,440,21420.260000
7542138490541051149,SDAB2310W,DWUMAB2311,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542138490541051149/2026/07/06/7542138490541051149_198f4aee476c4b4585cff67b438dcf38.mp4,2025-08-24,1051581,979762,14118,354,17970.210000
7542153591268674871,DWUMSL2502,DWUMSL2502,58,拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542153591268674871/2026/07/09/7542153591268674871_c6567dc784e1483583cf72f199fb6577.mp4,2025-08-24,115683,90404,4879,142,5925.550000
7542160213692992782,AWUMRS2514,AWUMRS2514,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542160213692992782/2026/07/07/7542160213692992782_7a849f58291c49339e6baf82727607de.mp4,2025-08-24,307667,282472,10612,113,5566.950000
7542292220863417631,SBOX2318M,BMUMOX2302,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542292220863417631/2026/07/08/7542292220863417631_cf44846e327f4be89ee7d718265b737e.mp4,2025-08-24,171952,155099,8879,49,1686.660000
7542336461111086349,SNRS24007W-L,SNRS24007W-L,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542336461111086349/2026/07/08/7542336461111086349_ea8275b20fe84ad8913e38ffabcf8c21.mp4,2025-08-24,172731,156932,4107,83,5041.900000
7542601738054880542,SDKB2416W,DWUMKB2435,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542601738054880542/2026/07/07/7542601738054880542_b0398aab26424968aad829bcc90b6f9e.mp4,2025-08-25,1094893,957628,35056,212,11629.560000
7542606798214171934,SNMT26006M-W,SNMT26006M-W,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542606798214171934/2026/07/08/7542606798214171934_a4b1dd4b9bf14fe6a015ba6bd5b2e6b5.mp4,2025-08-25,132272,127744,2921,39,2323.580000
7542663473910631735,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542663473910631735/2026/07/08/7542663473910631735_7ccf72a89315483fa002f9d62d22b676.mp4,2025-08-25,111200,101324,2299,59,2615.600000
7542714754247183646,SDSB2408W,DWUMSB2413,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542714754247183646/2026/07/07/7542714754247183646_edc9e5e6b0e3492ca9ab28be6b88db23.mp4,2025-08-25,388768,309867,18800,228,8215.360000
7542839991827811614,SNMT241M,NMUMMT2405,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542839991827811614/2026/07/07/7542839991827811614_747b0e0188244264a4e8af9e8abf5de1.mp4,2025-08-26,226704,217331,13533,180,11051.840000
7542864004796927263,SHORTY_NEW,DWUMSB1907,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542864004796927263/2026/07/07/7542864004796927263_07a1fb4ed889489685d4f991c139da98.mp4,2025-08-26,149254,132965,6678,134,5995.960000
7542917022808591629,SDAB2305W,DWUMAB2308,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542917022808591629/2026/07/08/7542917022808591629_70fd9dabd3de4b84bb707c53cb1ce9a7.mp4,2025-08-26,192381,123943,3625,99,4904.180000
7542932543079861559,SDPU2319W,DWUMPU2202,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542932543079861559/2026/07/07/7542932543079861559_c758583195c949f6828137625f7db50a.mp4,2025-08-26,469612,429814,10071,180,7972.290000
7542950271689739534,SDKB2231W,DWUMKB2201,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542950271689739534/2026/07/08/7542950271689739534_07413e05714c417ba2a7e3994a31eec9.mp4,2025-08-26,137856,115420,5951,66,3242.580000
7542968623610989879,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7542968623610989879/2026/07/08/7542968623610989879_d82eeac12a41434cb9e627fedfd6a507.mp4,2025-08-26,137504,129939,3732,52,2160.480000
7543003270436883767,SNRS24007W-L,SNRS24007W-L,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543003270436883767/2026/07/08/7543003270436883767_62d26107241c4099aae1be269fcff8da.mp4,2025-08-26,173558,158270,9032,99,5842.260000
7543393753843666190,SNRS24009M-W,SNRS24009M-W,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543393753843666190/2026/07/06/7543393753843666190_8f1d3535641848e7b65d631df0285d2a.mp4,2025-08-27,1268375,1088636,45620,436,21880.350000
7543398231624011038,SDKB2416W,DWUMKB2435,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543398231624011038/2026/07/07/7543398231624011038_ada22341ac9f43a09e76c656dffc433e.mp4,2025-08-27,312884,235594,7218,133,7208.350000
7543425072854306079,NMUMMT2507,NMUMMT2507,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543425072854306079/2026/07/08/7543425072854306079_da0945275f7a49f09963d0791d8517da.mp4,2025-08-27,112626,108165,2702,57,3191.740000
7543469409688407327,SDPU2208W,DWUMPU2215,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543469409688407327/2026/07/06/7543469409688407327_484021debdc74e7f98a0c34180d6f1e4.mp4,2025-08-27,2256281,1856261,198384,385,16506.050000
7543571135527488798,SBOX2318M,BMUMOX2302,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543571135527488798/2026/07/06/7543571135527488798_6770e63ae92d4315888e4bd43998531b.mp4,2025-08-28,425565,221989,8899,314,12438.763429
7543659851457514807,SBLS223M,BMUMSP2205,56,一脚蹬,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543659851457514807/2026/07/08/7543659851457514807_1a751875f521474ea7e89a2e25e5b828.mp4,2025-08-28,15499,14906,87,2,79.980000
7543687213385633054,SDSL2412W,DWUMSL2402,58,拖鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543687213385633054/2026/07/06/7543687213385633054_5411a09534c64ebb8038a4e020070198.mp4,2025-08-28,683153,634808,12504,330,13835.930000
7543776200146160926,SDAB2310W,DWUMAB2311,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543776200146160926/2026/07/06/7543776200146160926_576cf1db0e2b4772a1a11e5a686d6fd9.mp4,2025-08-28,1073849,985275,21815,261,13012.630000
7543995870824402189,SNRS24003W-W,SNRS24003W-W,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7543995870824402189/2026/07/07/7543995870824402189_a49515b291ef4e36a62cb7dc6b0b544d.mp4,2025-08-29,310679,294165,11429,233,11213.100000
7544009065609940238,SNRS24007W-L,SNRS24007W-L,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7544009065609940238/2026/07/07/7544009065609940238_6e3f40f8395f4140916f8dab25769a01.mp4,2025-08-29,126897,116743,5398,154,9257.760000
7544055511788866830,SDLS2321W,DWUMLS2301,54,乐福鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7544055511788866830/2026/07/08/7544055511788866830_377c3a176d8a4477bee17bb55140c8c1.mp4,2025-08-29,107031,95905,2915,50,2042.810000
7544079847220333854,SDSB2427W,DWUMSB2407,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7544079847220333854/2026/07/07/7544079847220333854_80346157c2fe453ab4764a6620d408d7.mp4,2025-08-29,278317,135293,9328,226,9910.950000
7544089938166385975,SCANDL,DWUMAB1937,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7544089938166385975/2026/07/20/7544089938166385975_490861eb32f446e1b9872ef3668918b1.mp4,2025-08-29,127086,116944,2504,44,2376.300000
7544398315887037727,SBOX2412M,BMUMOX2403,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7544398315887037727/2026/07/08/7544398315887037727_3270885b4361463aa721f5e1314fcc18.mp4,2025-08-30,156221,151959,4794,77,2362.600000
7544514326065990942,AMUMRS2513,AMUMRS2513,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7544514326065990942/2026/07/07/7544514326065990942_92583d57749d41f2b3dfd0e7b38df699.mp4,2025-08-30,150965,136196,5896,128,6100.440000
7544774930613718285,SCANDL,DWUMAB1937,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7544774930613718285/2026/07/07/7544774930613718285_c835b8505cf8451cb9f80ca4b49ef558.mp4,2025-08-31,1206994,1114767,25561,434,22658.130000
7545151224451026207,SNMT246M,NMUMMT2406,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545151224451026207/2026/07/08/7545151224451026207_5c96d5bc22884e04b8172ff95c04796e.mp4,2025-09-01,256298,250757,5462,101,5365.600000
7545156102896307486,SDSB2427W,DWUMSB2407,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545156102896307486/2026/07/09/7545156102896307486_358bab6bcacb4af19e6d6ebd45ec55d2.mp4,2025-09-01,120929,106194,5601,41,1865.110000
7545229286148443423,BMUMFN2519,BMUMFN2519,80,板鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545229286148443423/2026/07/09/7545229286148443423_df9602c8967c4b1abefc4994c8daf04f.mp4,2025-09-01,127215,120329,2700,53,1969.260000
7545243662322634014,BMUMOX2508,BMUMOX2508,55,牛津鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545243662322634014/2026/07/07/7545243662322634014_b2fb93f95e764ccb9effc187fba7c4a8.mp4,2025-09-01,131605,122900,3620,136,5203.910000
7545547823543029006,NMUMHB2508,NMUMHB2508,82,徒步靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545547823543029006/2026/07/08/7545547823543029006_c04e1a8593074899b0b3fa8b3caa7f23.mp4,2025-09-02,24576,23476,388,5,317.230000
7545552002042826039,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545552002042826039/2026/07/07/7545552002042826039_d1d5cb3161dd4a7796aab61cd31826b9.mp4,2025-09-02,656241,617106,8140,188,8111.550000
7545579757727993101,SNMT26006M-W,SNMT26006M-W,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545579757727993101/2026/07/07/7545579757727993101_8c2b5f600bbd44d3bf83ce6224ddf8f9.mp4,2025-09-02,200096,193796,9999,143,8333.780000
7545588382806625566,SDKB2231W,DWUMKB2201,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545588382806625566/2026/07/08/7545588382806625566_6ac1b379f3f44a01b419acce6c72cfcf.mp4,2025-09-02,21878,20289,990,1,34.990000
7545632893071133983,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545632893071133983/2026/07/08/7545632893071133983_46ef7a9f284e444c8d6115999ed35b2f.mp4,2025-09-02,145549,128448,3290,43,1878.240000
7545639293734145311,SDSB2408W,DWUMSB2413,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545639293734145311/2026/07/08/7545639293734145311_2f8d2538fe534bcc809f2dda1e369f9c.mp4,2025-09-02,110240,100803,5485,72,2613.930000
7545655258127682829,SUKB2305W,DWUMKB2306,61,及膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545655258127682829/2026/07/08/7545655258127682829_5eae6c2a875c4f238fea01c3b58293f3.mp4,2025-09-02,48532,45348,3550,90,4045.100000
7545682519245573406,NMUMHB2504,NMUMHB2504,82,徒步靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545682519245573406/2026/07/08/7545682519245573406_5376c14d0f9f41bc9161669261b95774.mp4,2025-09-02,201656,191851,6997,90,5369.380000
7545861060398566687,SARR034W,AWUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545861060398566687/2026/07/07/7545861060398566687_b1acdc3db4814fd0af127cf6260e51f8.mp4,2025-09-03,184122,175979,6843,141,7019.090000
7545950730591505678,SDSB2427W,DWUMSB2407,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7545950730591505678/2026/07/06/7545950730591505678_5b66976dcaf149d19014b6dd8212bb9f.mp4,2025-09-03,344456,266777,14892,263,11702.070000
7546214917720788237,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546214917720788237/2026/07/07/7546214917720788237_30ca161b0add4c63af0c1d7b4da8e00a.mp4,2025-09-04,387654,347394,8388,181,7830.700000
7546268560687893791,TROOPER,NMUMMT1905,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546268560687893791/2026/07/08/7546268560687893791_6df3fa009eea4742ac3404d52f04cc48.mp4,2025-09-04,122765,116284,5941,67,3762.920000
7546269277406399774,RESPONSE,NMUMMT1902,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546269277406399774/2026/07/08/7546269277406399774_08e202a4ed0e45c5a2a8db7675f5bf2f.mp4,2025-09-04,135537,126571,5613,78,4183.990000
7546282406794317069,SNMT242M,NMUMMT2404,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546282406794317069/2026/07/08/7546282406794317069_8fd436f2121640ff841154d053d44e6a.mp4,2025-09-04,26886,24585,375,1,71.270000
7546337250305428767,SDAB2310W,DWUMAB2311,59,短靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546337250305428767/2026/07/08/7546337250305428767_66c8e1fbdf3740b9a24fe4bb3e839560.mp4,2025-09-04,240641,223398,6455,91,4605.480000
7546442861403737375,SNWS248W,NWUMRS2402,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546442861403737375/2026/07/08/7546442861403737375_2250ebcbd345450593fe502de5501215.mp4,2025-09-04,241711,163972,17008,100,5918.630000
7546478709818150166,SDLS2319W,DWUMLS2302,54,乐福鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546478709818150166/2026/07/08/7546478709818150166_75b5214dd5ad4009b3349235cad4e8f0.mp4,2025-09-05,109914,101782,5978,56,2797.821246
7546561805892537613,SNRS24007W-L,SNRS24007W-L,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546561805892537613/2026/07/07/7546561805892537613_915b27b62d8e4a69989586e67738b610.mp4,2025-09-05,511198,489180,16967,272,15949.760000
7546598164111854861,DWUMSB2501,DWUMSB2501,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546598164111854861/2026/07/09/7546598164111854861_44a61174047d4e5292ee91eedb2074df.mp4,2025-09-05,11949,11127,146,0,0.000000
7546627264889326862,AWUMRS2512,AWUMRS2512,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546627264889326862/2026/07/08/7546627264889326862_c396e91fccd740e284f2f91814e97552.mp4,2025-09-05,161843,146649,14035,88,4351.990000
7546649175920741687,SNRS24009M-W,SNRS24009M-W,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546649175920741687/2026/07/23/7546649175920741687_37d6b1d7fcab4be584a5ee43c1bde7c7.mp4,2025-09-05,113877,105612,7709,176,9184.850000
7546652143927692558,GRAND-01,BMUMWA2007,79,健步鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546652143927692558/2026/07/09/7546652143927692558_f2131b57134f4d1ea51b705f48445d2d.mp4,2025-09-05,13460,13271,45,0,0.000000
7546719694355483935,SNRS24007W-L,SNRS24007W-L,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546719694355483935/2026/07/07/7546719694355483935_e3411466e315459588311441ec654598.mp4,2025-09-05,892267,785262,15421,249,14462.100000
7546771342176079134,AWUMRS2514,AWUMRS2514,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546771342176079134/2026/07/07/7546771342176079134_e1e13806b07142a1ac7eeb37237b27d9.mp4,2025-09-05,514896,475388,11579,156,7693.090000
7546784790859615518,NMUMMT2507,NMUMMT2507,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7546784790859615518/2026/08/31/7546784790859615518_cc095a0fff29427793cc2102c13a3e61.mp4,2025-09-05,106261,103178,5904,83,4529.270000
7547438615199108366,"DWUMPU2571,SDPU2346W-NEW",DWUMPU2571,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7547438615199108366/2026/07/07/7547438615199108366_4dab9ac69c6545e9ae38336fd458f896.mp4,2025-09-07,1530532,1393435,22092,267,10791.787344
7547478108278885662,SNWS247W,NWUMRS2410,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7547478108278885662/2026/07/07/7547478108278885662_b8c42b3b64e647a5a368e8698bddb3d6.mp4,2025-09-07,186014,163956,9775,174,9378.410000
7547483527575604510,SARR034M,AMUMRS2401,70,跑鞋,9,ALLSWIFIT,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7547483527575604510/2026/07/08/7547483527575604510_fce796e9414844b0b5b892b5a8e26e1d.mp4,2025-09-07,117915,108720,6348,70,3476.190000
7547759937674300727,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7547759937674300727/2026/07/07/7547759937674300727_125e4d929e4a42c78f97c868edb037b6.mp4,2025-09-08,584522,507024,18193,179,7784.810000
7547812499270274334,SDPU2346W-NEW,DWUMPU2306,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7547812499270274334/2026/07/09/7547812499270274334_89f8031d51c34c8eb946d5149b85db19.mp4,2025-09-08,25295,24118,123,0,0.000000
7547817806692207902,GRAND-HIGH,BMUMAB2005,59,短靴,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7547817806692207902/2026/07/09/7547817806692207902_4ba2307e61004763950bcf7e89e07ace.mp4,2025-09-08,26326,23280,208,0,0.000000
7547860617747582239,SNMT26006M-W,SNMT26006M-W,88,军事用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7547860617747582239/2026/07/07/7547860617747582239_80efc1ee26d44a13b2b160dc1c384dd2.mp4,2025-09-08,454736,428032,12851,200,11701.040000
7548037526905228574,BMUMFN2554,BMUMFN2554,80,板鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548037526905228574/2026/07/07/7548037526905228574_1837ca01d25e459a827a5b1cf32e3bff.mp4,2025-09-09,436574,400809,8567,184,6750.160000
7548163472085896462,SDSB2427W,DWUMSB2407,83,雪地靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548163472085896462/2026/07/07/7548163472085896462_87b5ed9ab4134c528410b0aa467e1948.mp4,2025-09-09,269861,220416,12890,109,4811.900000
7548380956852243725,SBCH2302M-1,BMUMAB2306,59,短靴,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548380956852243725/2026/07/08/7548380956852243725_dc84dc7c6d47455492348d4e79dd0574.mp4,2025-09-10,208449,199776,7209,102,3998.420000
7548495803099270430,SDPU2319W,DWUMPU2202,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548495803099270430/2026/07/07/7548495803099270430_a0723c4d9ac846b6b86cae0299badb6a.mp4,2025-09-10,713118,600285,19686,198,8782.010000
7548552271408139551,NMUMIB2412,NMUMIB2412,90,工业用靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548552271408139551/2026/07/07/7548552271408139551_dd08e6fe3527459caf75221253ef805d.mp4,2025-09-10,164768,140384,4813,175,10486.160000
7548639449844813111,URBAN-06-1,BMUMAB2305,59,短靴,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548639449844813111/2026/07/08/7548639449844813111_9e73c0cb06c44fb6a483e3ae340fbf95.mp4,2025-09-10,136445,126115,2276,45,1736.020000
7548647246133349663,BWUMFO2501,BWUMFO2501,87,餐厨用鞋,1,Bruno Marc,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548647246133349663/2026/07/07/7548647246133349663_6a24aa7f9cf849ae90325a7e397bb35c.mp4,2025-09-10,447042,426635,18538,248,9150.250000
7548818348943953207,SNRS24007W-L,SNRS24007W-L,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548818348943953207/2026/07/07/7548818348943953207_2e75f9ad5889459fbdd6ca7be772d424.mp4,2025-09-11,660592,605658,10972,206,12563.860000
7548826825292582175,SDLS2321W,DWUMLS2301,54,乐福鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548826825292582175/2026/07/10/7548826825292582175_197a7f3f7a0042a8aced59c15aa1954f.mp4,2025-09-11,16866,15505,127,1,38.240000
7548862562016693517,DWUMPU2571,DWUMPU2571,52,高跟鞋,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548862562016693517/2026/07/08/7548862562016693517_cfa502805e0f4cb78527cf3035005913.mp4,2025-09-11,134650,125357,3536,77,3393.823642
7548937164537548062,SNRS24007W-L,SNRS24007W-L,70,跑鞋,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548937164537548062/2026/07/08/7548937164537548062_f0eb9558595347448d1a924f51fdc97d.mp4,2025-09-11,149271,138429,15523,56,3382.090000
7548958822279302430,GRACIE-2,DWUMOB2001,62,过膝靴,2,DREAM PAIRS,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548958822279302430/2026/07/07/7548958822279302430_ba39f9563ee04279b908d31cb7410ca7.mp4,2025-09-11,353073,300263,19389,174,5619.290000
7548960336309734687,NMUMHB2508,NMUMHB2508,82,徒步靴,3,NORTIV8,https://mmt-sz.oss-cn-shenzhen.aliyuncs.com/video_labeling_prod/agent-videos/remote_url/7548960336309734687/2026/07/08/7548960336309734687_16e4b65275924d618efb1fb4029d01c2.mp4,2025-09-11,172597,163235,5565,60,3575.570000
